Departure,Destination,Date,Departure time,Arrival time,Stops,Flightnumber,Airports,Duration,Price
brussel,malaga,09/06/2023,06:55,13:40,1,"['LH 5629', 'LH 1832']","['Brussels Airlines', 'Lufthansa']",405,375.58
brussel,malaga,09/06/2023,06:55,15:10,1,"['LX 4545', 'LX 2114']","['Brussels Airlines', 'Swiss International Air Lines']",495,505.33
brussel,palma-de-mallorca,09/06/2023,07:00,11:10,1,"['LH 5587', 'LH 1530']","['Brussels Airlines', 'Lufthansa']",250,379.67
brussel,palma-de-mallorca,09/06/2023,06:55,11:20,1,"['LH 5629', 'LH 1796']","['Brussels Airlines', 'EW Discover']",265,307.58
brussel,palma-de-mallorca,09/06/2023,06:55,11:55,1,"['LX 4545', 'LX 2158']","['Brussels Airlines', 'Swiss International Air Lines']",300,502.33
brussel,palma-de-mallorca,09/06/2023,07:00,12:25,1,"['LH 5587', 'LH 4302']","['Brussels Airlines', 'EW Discover']",325,639.67
brussel,palma-de-mallorca,09/06/2023,13:45,19:30,1,"['LH 5627', 'LH 5328']","['Brussels Airlines', 'Eurowings']",345,214.58
brussel,palma-de-mallorca,09/06/2023,06:55,12:50,1,"['LX 4545', 'LX 8246']","['Brussels Airlines', 'Edelweiss Air']",355,402.33
brussel,palma-de-mallorca,09/06/2023,06:50,13:05,1,"['OS 8172', 'OS 433']","['Brussels Airlines', 'Austrian Airlines']",375,124.38
brussel,palma-de-mallorca,09/06/2023,06:55,13:35,1,"['LH 5629', 'LH 5330']","['Brussels Airlines', 'EUROWINGS EUROPE LTD FOR EUROWINGS']",400,292.58
brussel,palma-de-mallorca,09/06/2023,13:45,20:35,1,"['LH 5627', 'LH 5334']","['Brussels Airlines', 'Eurowings']",410,179.58
brussel,tenerife,09/06/2023,13:20,17:00,0,['SN 3781'],['Brussels Airlines'],280,223.14
brussel,tenerife,09/06/2023,15:00,09:45,2,"['LX 4557', 'LX 2819', 'LX 8214']","['Brussels Airlines', 'Swiss International Air Lines', 'Edelweiss Air']",1185,208.83
brussel,corfu,09/06/2023,None,None,None,None,None,None,None
brussel,heraklion,10/06/2023,05:55,10:20,0,['SN 3255'],['Brussels Airlines'],205,197.14
brussel,heraklion,10/06/2023,15:25,19:50,0,['SN 3257'],['Brussels Airlines'],205,197.14
brussel,heraklion,10/06/2023,06:55,12:35,1,"['LH 5629', 'LH 1758']","['Brussels Airlines', 'Lufthansa']",280,343.58
brussel,heraklion,10/06/2023,06:55,14:15,1,"['LH 5629', 'LH 5922']","['Brussels Airlines', 'Aegean Airlines']",380,743.58
brussel,heraklion,10/06/2023,06:20,14:15,1,"['LX 4551', 'LX 2350']","['Brussels Airlines', 'Swiss International Air Lines']",415,410.64
brussel,heraklion,10/06/2023,07:00,16:05,1,"['LH 5587', 'LH 1296']","['Brussels Airlines', 'Lufthansa']",485,460.67
brussel,heraklion,10/06/2023,19:15,08:50,1,"['LH 5589', 'LH 4420']","['Brussels Airlines', 'EW Discover']",755,295.88
brussel,rhodes,10/06/2023,06:00,10:30,0,['SN 3233'],['Brussels Airlines'],210,259.14
brussel,rhodes,10/06/2023,06:55,16:30,1,"['LH 5629', 'LH 1748']","['Brussels Airlines', 'EW Discover']",515,489.58
brussel,rhodes,10/06/2023,19:15,08:05,1,"['OS 8176', 'OS 9173']","['Brussels Airlines', 'Austrian Airlines']",710,319.38
brussel,rhodes,10/06/2023,19:15,09:00,1,"['LH 5589', 'LH 4416']","['Brussels Airlines', 'EW Discover']",765,437.88
brussel,rhodes,10/06/2023,19:15,09:00,1,"['LH 5589', '4Y 1200']","['Brussels Airlines', 'EW Discover']",765,437.88
brussel,rhodes,10/06/2023,07:00,16:30,2,"['LH 5587', 'LH 100', 'LH 1748']","['Brussels Airlines', 'Lufthansa', 'EW Discover']",510,753.11
brussel,rhodes,10/06/2023,19:15,15:00,2,"['LH 5589', 'LH 94', 'LH 1748']","['Brussels Airlines', 'Lufthansa']",1125,759.32
brussel,brindisi,10/06/2023,14:05,16:45,0,['SN 3103'],['Brussels Airlines'],160,151.14
brussel,brindisi,10/06/2023,06:20,13:55,2,"['LX 4551', 'LX 2807', 'LX 1722']","['Brussels Airlines', 'Swiss International Air Lines']",455,549.83
brussel,brindisi,10/06/2023,06:20,19:35,2,"['LX 4551', 'LX 1720']","['Brussels Airlines', 'SWISS RAILWAYS', 'Helvetic Airways']",795,194.56
brussel,napels,10/06/2023,09:35,11:55,0,['SN 3169'],['Brussels Airlines'],140,350.14
brussel,napels,10/06/2023,19:00,22:35,1,"['SN 2647', 'SN 7181']","['Brussels Airlines', 'Lufthansa']",215,346.58
brussel,napels,10/06/2023,19:00,22:35,1,"['LH 5631', 'LH 1880']","['Brussels Airlines', 'Lufthansa']",215,346.58
brussel,napels,10/06/2023,07:00,12:05,1,"['SN 2607', 'SN 7183']","['Brussels Airlines', 'Lufthansa']",305,548.67
brussel,napels,10/06/2023,07:00,12:05,1,"['LH 5587', 'LH 334']","['Brussels Airlines', 'Lufthansa']",305,548.67
brussel,napels,10/06/2023,06:55,12:25,1,"['SN 2641', 'SN 7177']","['Brussels Airlines', 'Lufthansa']",330,411.58
brussel,napels,10/06/2023,06:55,12:25,1,"['LH 5629', 'LH 1876']","['Brussels Airlines', 'Lufthansa']",330,411.58
brussel,palermo,10/06/2023,06:55,11:05,1,"['LH 5629', 'LH 1914']","['Brussels Airlines', 'Lufthansa']",250,222.58
brussel,palermo,10/06/2023,06:55,16:35,1,"['LH 5629', 'LH 1916']","['Brussels Airlines', 'Lufthansa Cityline']",580,222.58
brussel,palermo,10/06/2023,06:20,13:55,2,"['LX 4551', 'LX 2807', 'LX 1742']","['Brussels Airlines', 'Swiss International Air Lines']",455,385.83
brussel,palermo,10/06/2023,07:00,16:35,2,"['LH 5587', 'LH 104', 'LH 1916']","['Brussels Airlines', 'Lufthansa', 'Lufthansa Cityline']",575,432.11
brussel,faro,10/06/2023,09:20,11:20,0,['SN 3801'],['Brussels Airlines'],180,294.14
brussel,faro,10/06/2023,07:00,12:20,1,"['LH 5587', 'LH 1498']","['Brussels Airlines', 'Lufthansa']",380,479.67
brussel,faro,10/06/2023,06:55,13:00,1,"['LH 5629', 'LH 1786']","['Brussels Airlines', 'Lufthansa']",425,184.58
brussel,faro,10/06/2023,17:05,23:50,1,"['SN 3819', 'TP 1909']","['Brussels Airlines', 'Tap Air Portugal']",465,291.25
brussel,faro,10/06/2023,09:15,17:20,1,"['SN 3815', 'TP 1903']","['Brussels Airlines', 'Tap Air Portugal']",545,655.25
brussel,alicante,10/06/2023,05:55,08:25,0,['SN 3771'],['Brussels Airlines'],150,148.14
brussel,alicante,10/06/2023,17:20,19:50,0,['SN 3773'],['Brussels Airlines'],150,148.14
brussel,alicante,10/06/2023,06:55,17:20,1,"['LH 5629', 'LH 1848']","['Brussels Airlines', 'Lufthansa']",625,149.58
brussel,alicante,10/06/2023,06:20,14:40,2,"['LX 4551', 'LX 2807', 'LX 2174']","['Brussels Airlines', 'Swiss International Air Lines', 'Air Baltic']",500,533.83
brussel,alicante,10/06/2023,07:00,17:20,2,"['LH 5587', 'LH 104', 'LH 1848']","['Brussels Airlines', 'Lufthansa']",620,467.11
brussel,ibiza,10/06/2023,15:55,18:20,0,['SN 3777'],['Brussels Airlines'],145,287.14
brussel,ibiza,10/06/2023,07:00,11:55,1,"['LH 5587', 'LH 4308']","['Brussels Airlines', 'EW Discover']",295,429.67
brussel,ibiza,10/06/2023,07:00,14:45,1,"['LH 5587', 'LH 1466']","['Brussels Airlines', 'Lufthansa']",465,429.67
brussel,ibiza,10/06/2023,06:55,15:15,1,"['LH 5629', 'LH 1846']","['Brussels Airlines', 'Lufthansa']",500,189.58
brussel,ibiza,10/06/2023,19:00,10:20,1,"['LH 5631', 'LH 1820']","['Brussels Airlines', 'EW Discover']",920,355.67
brussel,ibiza,10/06/2023,07:00,11:55,1,"['LH 5587', '4Y 530']","['Brussels Airlines', 'EW Discover']",295,429.67
brussel,ibiza,10/06/2023,06:55,14:45,2,"['LH 5629', 'LH 99', 'LH 1466']","['Brussels Airlines', 'Lufthansa']",470,417.11
brussel,ibiza,10/06/2023,06:55,14:45,2,"['LH 5629', 'LH 101', 'LH 1466']","['Brussels Airlines', 'Lufthansa']",470,491.11
brussel,malaga,10/06/2023,06:00,08:50,0,['SN 3733'],['Brussels Airlines'],170,145.14
brussel,malaga,10/06/2023,11:55,14:45,0,['SN 3735'],['Brussels Airlines'],170,249.14
brussel,malaga,10/06/2023,16:25,19:20,0,['SN 3737'],['Brussels Airlines'],175,119.14
brussel,malaga,10/06/2023,07:00,12:10,1,"['LH 5587', 'LH 1148']","['Brussels Airlines', 'Lufthansa']",310,382.67
brussel,malaga,10/06/2023,06:55,13:40,1,"['LH 5629', 'LH 1832']","['Brussels Airlines', 'Lufthansa']",405,310.58
brussel,palma-de-mallorca,10/06/2023,14:15,16:30,0,['SN 3765'],['Brussels Airlines'],135,441.14
brussel,palma-de-mallorca,10/06/2023,15:00,17:10,0,['SN 3767'],['Brussels Airlines'],130,246.14
brussel,palma-de-mallorca,10/06/2023,07:00,11:10,1,"['LH 5587', 'LH 1530']","['Brussels Airlines', 'Lufthansa']",250,509.67
brussel,palma-de-mallorca,10/06/2023,07:00,12:25,1,"['LH 5587', 'LH 4302']","['Brussels Airlines', 'EW Discover']",325,379.67
brussel,tenerife,10/06/2023,13:20,17:00,0,['SN 3781'],['Brussels Airlines'],280,223.14
brussel,tenerife,10/06/2023,07:00,15:55,1,"['LH 5587', 'LH 4380']","['Brussels Airlines', 'EW Discover']",595,486.67
brussel,tenerife,10/06/2023,07:00,15:55,1,"['LH 5587', '4Y 306']","['Brussels Airlines', 'EW Discover']",595,486.67
brussel,tenerife,10/06/2023,06:55,15:55,2,"['LH 5629', 'LH 99', 'LH 4380']","['Brussels Airlines', 'Lufthansa', 'EW Discover']",600,496.11
brussel,tenerife,10/06/2023,06:55,15:55,2,"['LH 5629', 'LH 101', 'LH 4380']","['Brussels Airlines', 'Lufthansa', 'EW Discover']",600,496.11
brussel,tenerife,10/06/2023,15:00,09:35,2,"['LX 4557', 'LX 2819', 'LX 8214']","['Brussels Airlines', 'Swiss International Air Lines', 'Edelweiss Air']",1175,289.83
brussel,corfu,10/06/2023,None,None,None,None,None,None,None
brussel,heraklion,11/06/2023,07:55,12:20,0,['SN 3255'],['Brussels Airlines'],205,340.14
brussel,heraklion,11/06/2023,19:00,01:00,1,"['LH 5631', 'LH 5922']","['Brussels Airlines', 'Aegean Airlines']",300,312.58
brussel,heraklion,11/06/2023,07:00,16:05,1,"['LH 5587', 'LH 1296']","['Brussels Airlines', 'Lufthansa']",485,350.67
brussel,heraklion,11/06/2023,06:55,18:20,1,"['LH 5629', 'LH 1758']","['Brussels Airlines', 'Lufthansa']",625,282.58
brussel,heraklion,11/06/2023,06:55,16:05,2,"['LH 5629', 'LH 99', 'LH 1296']","['Brussels Airlines', 'Lufthansa']",490,406.11
brussel,rhodes,11/06/2023,15:05,19:35,0,['SN 3233'],['Brussels Airlines'],210,220.14
brussel,rhodes,11/06/2023,06:55,15:00,1,"['LH 5629', 'LH 1748']","['Brussels Airlines', 'Lufthansa']",425,554.58
brussel,rhodes,11/06/2023,07:00,15:00,2,"['LH 5587', 'LH 98', 'LH 1748']","['Brussels Airlines', 'Lufthansa']",420,753.11
brussel,brindisi,11/06/2023,06:20,13:55,2,"['LX 4551', 'LX 2807', 'LX 1722']","['Brussels Airlines', 'Swiss International Air Lines']",455,419.83
brussel,brindisi,11/06/2023,06:20,19:35,2,"['LX 4551', 'LX 1720']","['Brussels Airlines', 'SWISS RAILWAYS', 'Air Baltic']",795,128.56
brussel,napels,11/06/2023,09:35,11:55,0,['SN 3169'],['Brussels Airlines'],140,285.14
brussel,napels,11/06/2023,19:00,22:35,1,"['LH 5631', 'LH 1880']","['Brussels Airlines', 'Lufthansa']",215,119.58
brussel,napels,11/06/2023,19:00,22:35,1,"['SN 2647', 'SN 7181']","['Brussels Airlines', 'Lufthansa']",215,149.58
brussel,napels,11/06/2023,07:00,12:05,1,"['LH 5587', 'LH 334']","['Brussels Airlines', 'Lufthansa']",305,353.67
brussel,napels,11/06/2023,07:00,12:05,1,"['SN 2607', 'SN 7183']","['Brussels Airlines', 'Lufthansa']",305,353.67
brussel,napels,11/06/2023,06:55,12:25,1,"['LH 5629', 'LH 1876']","['Brussels Airlines', 'Lufthansa']",330,184.58
brussel,napels,11/06/2023,06:55,12:25,1,"['SN 2641', 'SN 7177']","['Brussels Airlines', 'Lufthansa']",330,184.58
brussel,palermo,11/06/2023,06:55,11:05,1,"['LH 5629', 'LH 1914']","['Brussels Airlines', 'Lufthansa']",250,222.58
brussel,palermo,11/06/2023,06:20,13:55,2,"['LX 4551', 'LX 2807', 'LX 1742']","['Brussels Airlines', 'Swiss International Air Lines']",455,385.83
brussel,palermo,11/06/2023,06:20,18:45,2,"['LX 4551', 'LX 2809', 'LX 1744']","['Brussels Airlines', 'Swiss International Air Lines']",745,385.83
brussel,faro,11/06/2023,08:40,10:40,0,['SN 3801'],['Brussels Airlines'],180,151.14
brussel,faro,11/06/2023,07:00,12:20,1,"['LH 5587', 'LH 1498']","['Brussels Airlines', 'Lufthansa']",380,414.67
brussel,faro,11/06/2023,06:55,13:00,1,"['LH 5629', 'LH 1786']","['Brussels Airlines', 'Lufthansa']",425,141.58
brussel,faro,11/06/2023,09:15,13:05,1,"['SN 3815', 'TP 1905']","['Brussels Airlines', 'Portugália']",290,655.25
